Cod_setor,lider_masculino,lider_feminino,porcentagem_lideres_femininos
251420605000006,76,11,12.643678160919542
251420605000007,250,71,22.118380062305295
251420605000008,109,48,30.573248407643312
251420605000009,203,71,25.91240875912409
251430505000001,146,89,37.87234042553192
251430505000002,203,73,26.44927536231884
251430505000003,140,19,11.949685534591195
251430505000004,83,10,10.75268817204301
251430505000005,222,42,15.909090909090908
251430505000006,119,32,21.192052980132452
251430505000007,55,8,12.698412698412698
251430505000008,178,41,18.72146118721461
251440405000001,114,162,58.69565217391305
251440405000002,86,120,58.252427184466015
251440405000003,145,35,19.444444444444446
251440405000004,88,11,11.11111111111111
251440405000005,46,1,2.127659574468085
251440405000006,48,19,28.35820895522388
251440405000007,39,12,23.52941176470588
251440405000008,69,12,14.814814814814813
251440405000009,63,8,11.267605633802818
251440405000010,106,15,12.396694214876034
251440405000011,25,5,16.666666666666664
251440405000012,63,6,8.695652173913043
251445305000001,170,154,47.53086419753087
251445305000002,98,256,72.31638418079096
251445305000003,37,123,76.875
251445305000004,69,153,68.91891891891892
251445305000005,114,169,59.717314487632514
251445305000006,64,123,65.77540106951871
251450305000001,133,98,42.42424242424242
251450305000002,222,107,32.52279635258359
251450305000003,136,85,38.46153846153847
251450305000004,139,85,37.94642857142857
251450305000005,234,72,23.52941176470588
251450305000006,114,53,31.736526946107784
251450305000007,93,19,16.964285714285715
251450305000008,26,3,10.344827586206897
251450305000009,61,7,10.294117647058822
251450305000010,73,19,20.652173913043477
251450305000011,119,15,11.194029850746269
251450305000012,106,22,17.1875
251450305000013,74,12,13.953488372093023
251450305000014,128,20,13.513513513513514
251450305000015,146,39,21.08108108108108
251450305000016,74,18,19.565217391304348
251450305000017,79,82,50.931677018633536
251450305000018,178,31,14.832535885167463
251450305000019,117,20,14.5985401459854
251450305000020,96,13,11.926605504587156
251450305000021,44,6,12
251450305000022,96,16,14.285714285714285
251450305000023,211,86,28.95622895622896
251450305000024,182,66,26.61290322580645
251450305000025,180,68,27.419354838709676
251450305000026,230,64,21.768707482993197
251450305000027,80,247,75.53516819571865
251450305000028,157,55,25.943396226415093
251450305000029,96,11,10.2803738317757
251450310000001,55,14,20.28985507246377
251450310000002,108,9,7.6923076923076925
251450310000003,97,23,19.166666666666668
251455205000001,119,75,38.659793814432994
251455205000002,76,23,23.232323232323232
251455205000003,107,31,22.463768115942027
251455205000004,44,36,45
251455205000005,66,30,31.25
251455205000006,125,25,16.666666666666664
251455205000007,45,22,32.83582089552239
251455205000008,81,30,27.027027027027028
251455205000009,108,55,33.74233128834356
251460205000001,17,59,77.63157894736842
251460205000002,33,134,80.23952095808383
251460205000003,55,119,68.39080459770115
251460205000004,18,38,67.85714285714286
251460205000005,27,67,71.27659574468085
251460205000006,188,126,40.12738853503185
251465105000001,104,141,57.55102040816327
251465105000002,45,52,53.608247422680414
251465105000003,28,31,52.54237288135594
251465105000004,21,0,0
251470105000001,163,143,46.73202614379085
251470105000002,153,49,24.257425742574256
251470105000003,44,1,2.2222222222222223
251470105000004,73,23,23.958333333333336
251470105000005,24,2,7.6923076923076925
251470105000006,123,36,22.641509433962266
251470105000007,52,8,13.333333333333334
251470105000008,161,79,32.916666666666664
251480005000001,183,130,41.533546325878596
251480005000002,154,71,31.555555555555554
251480005000003,169,41,19.523809523809526
251480005000004,47,22,31.88405797101449
251480005000005,147,46,23.83419689119171
251480005000006,94,90,48.91304347826087
251480005000007,46,17,26.984126984126984
251490905000001,46,168,78.50467289719626
251490905000002,71,139,66.19047619047619
251490905000003,170,93,35.361216730038024
251490905000004,90,90,50
251490905000005,179,129,41.883116883116884
251490905000006,184,95,34.05017921146953
251490905000007,70,10,12.5
251490905000008,37,3,7.5
251490905000009,41,4,8.88888888888889
251490905000010,48,8,14.285714285714285
251490905000011,36,34,48.57142857142857
251490905000012,47,11,18.96551724137931
251490905000013,65,8,10.95890410958904
251490905000014,23,8,25.806451612903224
251490905000015,50,7,12.280701754385964
251490905000016,133,57,30
251490905000017,130,62,32.29166666666667
251500505000001,95,106,52.736318407960205
251500505000002,128,96,42.857142857142854
251500505000003,128,117,47.755102040816325
251500505000004,123,24,16.3265306122449
251500505000005,150,47,23.85786802030457
251500505000006,177,180,50.42016806722689
251500505000007,11,8,42.10526315789473
251500505000008,72,74,50.68493150684932
251500505000009,142,95,40.08438818565401
251510405000001,124,79,38.91625615763547
251510405000002,181,99,35.35714285714286
251510405000003,228,104,31.32530120481928
251510405000004,91,26,22.22222222222222
251510405000005,176,67,27.572016460905353
251510405000006,229,56,19.649122807017545
251510405000007,117,46,28.22085889570552
251510405000008,39,14,26.41509433962264
251510405000009,146,44,23.157894736842106
251510405000010,71,22,23.655913978494624
251510405000011,82,61,42.65734265734265
251510405000012,301,141,31.90045248868778
251510405000013,136,75,35.54502369668246
251510405000014,83,43,34.12698412698413
251510405000015,126,118,48.36065573770492
251520305000001,52,79,60.30534351145038
251520305000002,72,79,52.317880794701985
251520305000003,58,67,53.6
251520305000004,111,11,9.01639344262295
251520305000005,69,27,28.125
251520305000006,166,85,33.86454183266932
251520305000007,90,78,46.42857142857143
251530205000001,152,113,42.64150943396226
251530205000002,212,100,32.05128205128205
251530205000003,149,53,26.237623762376238
251530205000004,150,106,41.40625
251530205000005,100,65,39.39393939393939
251530205000006,64,186,74.4
251530205000007,132,93,41.333333333333336
251530205000008,128,105,45.06437768240343
251530205000009,86,211,71.04377104377105
251530205000010,135,99,42.30769230769231
251530205000011,95,285,75
251530205000012,138,94,40.51724137931034
251530205000013,213,113,34.66257668711656
251530205000014,127,105,45.258620689655174
251530205000015,58,156,72.89719626168224
251530205000016,75,175,70
251530205000017,91,138,60.26200873362445
251530205000018,154,123,44.4043321299639
251530205000019,196,83,29.749103942652326
251530205000020,276,113,29.048843187660665
251530205000021,115,131,53.2520325203252
251530205000022,64,36,36
251530205000023,161,134,45.42372881355932
251530205000024,186,112,37.58389261744966
251530205000025,197,103,34.333333333333336
251530205000026,187,100,34.84320557491289
251530205000027,156,64,29.09090909090909
251530205000028,248,100,28.735632183908045
251530205000029,192,88,31.428571428571427
251530205000030,130,87,40.09216589861751
251530205000031,299,216,41.94174757281554
251530205000032,145,113,43.798449612403104
251530205000033,237,104,30.498533724340177
251530205000034,164,59,26.45739910313901
251530205000035,118,370,75.81967213114754
251530205000036,84,60,41.66666666666667
251530205000037,108,25,18.796992481203006
251530205000038,76,15,16.483516483516482
251530205000039,48,17,26.153846153846157
251530205000040,68,13,16.049382716049383
251530205000041,54,7,11.475409836065573
251530205000042,54,77,58.778625954198475
251530205000043,192,40,17.24137931034483
251530205000044,195,33,14.473684210526317
251530205000045,171,46,21.19815668202765
251530205000046,96,19,16.52173913043478
251530205000047,178,34,16.037735849056602
251530205000048,349,93,21.040723981900452
251530205000049,113,63,35.79545454545455
251530205000050,66,38,36.53846153846153
251530205000051,40,9,18.367346938775512
251530205000052,55,8,12.698412698412698
251530205000053,95,48,33.56643356643357
251530205000054,112,62,35.63218390804598
251530205000055,109,57,34.33734939759036
251530205000056,62,157,71.68949771689498
251530205000057,91,89,49.44444444444444
251530205000058,175,64,26.778242677824267
251530205000059,16,31,65.95744680851064
251530220000001,242,72,22.929936305732486
251530220000002,56,6,9.67741935483871
251530220000003,74,12,13.953488372093023
251530220000004,136,52,27.659574468085108
251540105000001,84,100,54.347826086956516
251540105000002,94,7,6.9306930693069315
251540110000001,212,106,33.33333333333333
251540110000002,131,70,34.82587064676617
251540110000003,208,123,37.160120845921455
251540110000004,93,53,36.3013698630137
251540110000005,263,52,16.507936507936506
251540110000006,248,81,24.620060790273556
251540110000007,341,144,29.690721649484537
251540110000008,138,74,34.90566037735849
251550005000001,61,61,50
251550005000002,111,91,45.04950495049505
251550005000003,116,126,52.066115702479344
251550005000004,128,140,52.23880597014925
251550005000005,127,136,51.71102661596958
251550005000006,161,152,48.56230031948881
251550005000007,163,137,45.666666666666664
251550005000008,84,239,73.9938080495356
251550005000009,125,160,56.14035087719298
251550005000010,75,22,22.68041237113402
251550005000011,59,89,60.13513513513513
251550005000012,58,26,30.952380952380953
251550005000013,112,55,32.93413173652694
251550005000014,128,48,27.27272727272727
251550005000015,144,36,20
251550005000016,119,66,35.67567567567568
251550005000017,100,64,39.02439024390244
251550015000001,112,73,39.45945945945946
251550015000002,43,27,38.57142857142858
251550015000003,35,15,30
251550020000001,18,10,35.714285714285715
251550020000002,37,40,51.94805194805194
251550020000003,50,75,60
251550020000004,19,25,56.81818181818182
251560905000001,159,139,46.644295302013425
251560905000002,143,171,54.45859872611465
251560905000003,59,35,37.234042553191486
251560905000004,55,46,45.54455445544555
251560905000005,63,26,29.213483146067414
251570805000001,204,107,34.40514469453376
251570805000002,162,80,33.057851239669425
251570805000003,98,23,19.00826446280992
251570805000004,147,40,21.390374331550802
251580705000001,117,180,60.60606060606061
251580705000002,109,172,61.20996441281139
251580705000003,173,116,40.13840830449827
251580705000004,178,147,45.230769230769226
251580705000005,30,10,25
251580705000006,75,33,30.555555555555557
251580705000007,93,29,23.770491803278688
251580705000008,32,37,53.62318840579711
251580705000009,83,145,63.59649122807017
251580705000010,68,47,40.869565217391305
251580705000011,111,88,44.221105527638194
251580705000012,20,100,83.33333333333334
251590605000001,144,162,52.94117647058824
251590605000002,95,63,39.87341772151899
251590605000003,137,76,35.68075117370892
251590605000004,69,7,9.210526315789473
251590605000005,9,2,18.181818181818183
251590605000006,27,2,6.896551724137931
251590605000007,16,1,5.88235294117647
251590605000008,37,5,11.904761904761903
251590605000009,86,18,17.307692307692307
251590605000010,49,31,38.75
251590605000011,88,24,21.428571428571427
251590605000012,9,5,35.714285714285715
251590605000013,121,74,37.94871794871795
251590605000014,94,40,29.850746268656714
251590605000015,174,39,18.30985915492958
251593005000001,154,83,35.0210970464135
251593005000002,103,56,35.22012578616352
251593005000003,106,20,15.873015873015872
251593005000004,137,39,22.15909090909091
251593005000005,243,85,25.914634146341463
251593005000006,173,86,33.204633204633204
251597105000001,152,103,40.3921568627451
251597105000002,113,53,31.92771084337349
251597105000003,192,63,24.705882352941178
251597105000004,90,45,33.33333333333333
251597105000005,65,25,27.77777777777778
251597105000006,123,32,20.64516129032258
251597105000007,164,41,20
251597105000008,117,55,31.976744186046513
251597105000009,69,30,30.303030303030305
251597105000010,103,49,32.23684210526316
251597105000011,143,96,40.1673640167364
251597105000012,80,28,25.925925925925924
251600305000001,86,162,65.32258064516128
251600305000002,88,219,71.33550488599349
251600305000003,133,134,50.187265917603
251600305000004,64,80,55.55555555555556
251600305000005,71,182,71.93675889328063
251600305000006,223,104,31.804281345565748
251600305000007,89,225,71.656050955414
251600305000008,235,200,45.97701149425287
251600305000009,71,142,66.66666666666666
251600305000010,184,121,39.67213114754099
251600305000011,136,145,51.60142348754449
251600305000012,211,107,33.64779874213836
251600305000013,135,122,47.47081712062256
251600305000014,124,94,43.11926605504588
251600305000015,174,113,39.37282229965157
251600305000016,109,90,45.22613065326633
251600305000017,127,108,45.95744680851064
251600305000018,136,119,46.666666666666664
251600305000019,109,164,60.07326007326007
251600305000020,127,84,39.81042654028436
251600305000021,68,156,69.64285714285714
251600305000022,31,56,64.36781609195403
251600305000023,71,43,37.719298245614034
251600305000024,167,48,22.325581395348838
251600305000025,39,22,36.0655737704918
251600305000026,92,35,27.559055118110237
251600305000027,41,13,24.074074074074073
251600305000028,109,17,13.492063492063492
251600305000029,30,43,58.9041095890411
251600305000030,87,25,22.321428571428573
251600305000031,68,7,9.333333333333334
251600305000032,84,113,57.360406091370564
251600305000033,28,40,58.82352941176471
251600305000034,113,36,24.161073825503358
251600305000035,89,62,41.05960264900662
251600305000036,74,53,41.732283464566926
251600305000037,81,65,44.52054794520548
251600305000038,47,16,25.396825396825395
